trip_id,stretch_id,stretch_name
4447386914299436393,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
4447386914299436393,8000115>8000150,Fulda -> Hanau Hbf
4447386914299436393,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
4447386914299436393,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
4447386914299436393,8000152>8000128,Hannover Hbf -> Göttingen
4447386914299436393,8000064>8000152,Celle -> Hannover Hbf
4447386914299436393,8000168>8000064,Uelzen -> Celle
4447386914299436393,8000238>8000168,Lüneburg -> Uelzen
4447386914299436393,8000147>8000238,Hamburg-Harburg -> Lüneburg
4447386914299436393,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
4447386914299436393,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
4447386914299436393,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
4458426124091069798,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
4458426124091069798,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
4458426124091069798,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
4458426124091069798,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
4458426124091069798,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
4458426124091069798,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
4458426124091069798,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
4458426124091069798,8010404>8010334,Berlin-Spandau -> Stendal Hbf
4458426124091069798,8011160>8010404,Berlin Hbf -> Berlin-Spandau
4558275999006255649,8000105>8070003,Frankfurt(Main)Hbf -> Frankfurt(M) Flughafen Fernbf
4558275999006255649,8003680>8070003,Limburg Süd -> Frankfurt(M) Flughafen Fernbf
4558275999006255649,8000667>8003680,Montabaur -> Limburg Süd
4558275999006255649,8005556>8000667,Siegburg/Bonn -> Montabaur
4558275999006255649,8003368>8005556,Köln Messe/Deutz -> Siegburg/Bonn
4558275999006255649,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
4558275999006255649,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
4558275999006255649,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
4558275999006255649,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
4558275999006255649,8000080>8000142,Dortmund Hbf -> Hagen Hbf
4558275999006255649,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
4558275999006255649,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
4558275999006255649,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
4558275999006255649,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
4558275999006255649,8000049>8006552,Braunschweig Hbf -> Wolfsburg Hbf
4558275999006255649,8000049>8006552,Braunschweig Hbf -> Wolfsburg Hbf
4558275999006255649,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
4558275999006255649,8010404>8010334,Berlin-Spandau -> Stendal Hbf
4558275999006255649,8011160>8010404,Berlin Hbf -> Berlin-Spandau
4558275999006255649,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
4558275999006255649,8010050>8011113,Bitterfeld -> Berlin Südkreuz
4558275999006255649,8070814>8010050,Halle(Saale)Hbf -> Bitterfeld
4558275999006255649,8010205>8070814,Leipzig Hbf -> Halle(Saale)Hbf
4599088370419344101,8011160>8010404,Berlin Hbf -> Berlin-Spandau
4599088370419344101,8010404>8010334,Berlin-Spandau -> Stendal Hbf
4599088370419344101,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
4599088370419344101,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
4599088370419344101,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
4599088370419344101,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
4599088370419344101,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
4599088370419344101,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
4599088370419344101,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
4646185262750633212,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
4646185262750633212,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
4646185262750633212,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
4646185262750633212,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
4646185262750633212,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
4646185262750633212,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
4646185262750633212,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
4646185262750633212,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
4646185262750633212,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
4646185262750633212,8000080>8000098,Dortmund Hbf -> Essen Hbf
4646185262750633212,8000098>8000086,Essen Hbf -> Duisburg Hbf
4646185262750633212,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
4646185262750633212,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
4646185262750633212,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
4959522069667113716,8010404>8010334,Berlin-Spandau -> Stendal Hbf
4959522069667113716,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
4959522069667113716,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
4959522069667113716,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
4959522069667113716,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
4959522069667113716,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
4959522069667113716,8000080>8000142,Dortmund Hbf -> Hagen Hbf
4959522069667113716,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
4959522069667113716,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
4959522069667113716,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
5098133511292367195,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
5098133511292367195,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
5098133511292367195,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
5098133511292367195,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
5098133511292367195,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
5098133511292367195,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
5098133511292367195,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
5098133511292367195,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
5098133511292367195,8010404>8010334,Berlin-Spandau -> Stendal Hbf
5098133511292367195,8011160>8010404,Berlin Hbf -> Berlin-Spandau
5126111707056373426,8000105>8070003,Frankfurt(Main)Hbf -> Frankfurt(M) Flughafen Fernbf
5126111707056373426,8002041>8000105,Frankfurt(Main)Süd -> Frankfurt(Main)Hbf
5126111707056373426,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
5126111707056373426,8000115>8000150,Fulda -> Hanau Hbf
5126111707056373426,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
5126111707056373426,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
5126111707056373426,8000152>8000128,Hannover Hbf -> Göttingen
5126111707056373426,8000064>8000152,Celle -> Hannover Hbf
5126111707056373426,8000168>8000064,Uelzen -> Celle
5126111707056373426,8000238>8000168,Lüneburg -> Uelzen
5126111707056373426,8000147>8000238,Hamburg-Harburg -> Lüneburg
5126111707056373426,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
5186490163197231839,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
5186490163197231839,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
5186490163197231839,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
5186490163197231839,8000147>8000238,Hamburg-Harburg -> Lüneburg
5186490163197231839,8000238>8000168,Lüneburg -> Uelzen
5186490163197231839,8000168>8010334,Uelzen -> Stendal Hbf
5186490163197231839,8010404>8010334,Berlin-Spandau -> Stendal Hbf
5186490163197231839,8011160>8010404,Berlin Hbf -> Berlin-Spandau
5186490163197231839,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
5186490163197231839,8010050>8011113,Bitterfeld -> Berlin Südkreuz
5186490163197231839,8010205>8010050,Leipzig Hbf -> Bitterfeld
5186490163197231839,8010101>8010205,Erfurt Hbf -> Leipzig Hbf
5186490163197231839,8089478>8010101,Bamberg -> Erfurt Hbf
5186490163197231839,8000284>8089478,Nürnberg Hbf -> Bamberg
5186490163197231839,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
5186490163197231839,8000261>8000183,München Hbf -> Ingolstadt Hbf
5295243416856313869,8000271>8000199,Neumünster -> Kiel Hbf
5295243416856313869,8000092>8000271,Elmshorn -> Neumünster
5295243416856313869,8000092>8002548,Elmshorn -> Hamburg Dammtor
5295243416856313869,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
5295243416856313869,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
5295243416856313869,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
5295243416856313869,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
5295243416856313869,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
5295243416856313869,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
5295243416856313869,8000080>8000142,Dortmund Hbf -> Hagen Hbf
5295243416856313869,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
5295243416856313869,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
5295243416856313869,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
5295243416856313869,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
5295243416856313869,8003368>8005556,Köln Messe/Deutz -> Siegburg/Bonn
5295243416856313869,8005556>8000667,Siegburg/Bonn -> Montabaur
5295243416856313869,8000667>8003680,Montabaur -> Limburg Süd
5295243416856313869,8003680>8070003,Limburg Süd -> Frankfurt(M) Flughafen Fernbf
5295243416856313869,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
5295243416856313869,8000244>8006053,Mannheim Hbf -> Vaihingen(Enz)
5295243416856313869,8006053>8000096,Vaihingen(Enz) -> Stuttgart Hbf
5295243416856313869,8000096>8000170,Stuttgart Hbf -> Ulm Hbf
5295243416856313869,8000170>8000013,Ulm Hbf -> Augsburg Hbf
5295243416856313869,8000013>8004158,Augsburg Hbf -> München-Pasing
5295243416856313869,8004158>8000261,München-Pasing -> München Hbf
5312563495212518167,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
5312563495212518167,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
5312563495212518167,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
5312563495212518167,8000098>8000086,Essen Hbf -> Duisburg Hbf
5312563495212518167,8000080>8000098,Dortmund Hbf -> Essen Hbf
5312563495212518167,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
5312563495212518167,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
5312563495212518167,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
5312563495212518167,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
5312563495212518167,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
5312563495212518167,8010404>8010334,Berlin-Spandau -> Stendal Hbf
5312563495212518167,8011160>8010404,Berlin Hbf -> Berlin-Spandau
5351133746540780755,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
5351133746540780755,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
5351133746540780755,8000147>8000238,Hamburg-Harburg -> Lüneburg
5351133746540780755,8000238>8000168,Lüneburg -> Uelzen
5351133746540780755,8000168>8000064,Uelzen -> Celle
5351133746540780755,8000064>8000152,Celle -> Hannover Hbf
5351133746540780755,8000152>8000128,Hannover Hbf -> Göttingen
5351133746540780755,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
5351133746540780755,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
5351133746540780755,8000115>8000150,Fulda -> Hanau Hbf
5351133746540780755,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
5351133746540780755,8002041>8000105,Frankfurt(Main)Süd -> Frankfurt(Main)Hbf
5351133746540780755,8000105>8070003,Frankfurt(Main)Hbf -> Frankfurt(M) Flughafen Fernbf
5351133746540780755,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
5351133746540780755,8000244>8000191,Mannheim Hbf -> Karlsruhe Hbf
5351133746540780755,8000191>8000107,Karlsruhe Hbf -> Freiburg(Breisgau) Hbf
5351133746540780755,8000107>8000026,Freiburg(Breisgau) Hbf -> Basel Bad Bf
5351133746540780755,8000026>8500010,Basel Bad Bf -> Basel SBB
5351133746540780755,8500010>8503000,Basel SBB -> Zürich HB
5447506537070106407,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
5447506537070106407,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
5447506537070106407,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
5447506537070106407,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
5447506537070106407,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
5447506537070106407,8000080>8000098,Dortmund Hbf -> Essen Hbf
5447506537070106407,8000098>8000086,Essen Hbf -> Duisburg Hbf
5447506537070106407,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
5447506537070106407,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
5447506537070106407,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
5653087570567167872,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
5653087570567167872,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
5653087570567167872,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
5653087570567167872,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
5653087570567167872,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
5653087570567167872,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
5653087570567167872,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
5653087570567167872,8000080>8000142,Dortmund Hbf -> Hagen Hbf
5653087570567167872,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
5653087570567167872,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
5653087570567167872,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
5653087570567167872,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
5653087570567167872,8003368>8005556,Köln Messe/Deutz -> Siegburg/Bonn
5653087570567167872,8005556>8000667,Siegburg/Bonn -> Montabaur
5653087570567167872,8000667>8003680,Montabaur -> Limburg Süd
5653087570567167872,8003680>8070003,Limburg Süd -> Frankfurt(M) Flughafen Fernbf
5653087570567167872,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
5653087570567167872,8000244>8006053,Mannheim Hbf -> Vaihingen(Enz)
5653087570567167872,8006053>8000096,Vaihingen(Enz) -> Stuttgart Hbf
5653087570567167872,8000096>8000170,Stuttgart Hbf -> Ulm Hbf
5653087570567167872,8000170>8000013,Ulm Hbf -> Augsburg Hbf
5653087570567167872,8000013>8004158,Augsburg Hbf -> München-Pasing
5653087570567167872,8004158>8000261,München-Pasing -> München Hbf
5703989328735164692,8011160>8010404,Berlin Hbf -> Berlin-Spandau
5703989328735164692,8010404>8010334,Berlin-Spandau -> Stendal Hbf
5703989328735164692,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
5703989328735164692,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
5703989328735164692,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
5703989328735164692,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
5703989328735164692,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
5703989328735164692,8000080>8000098,Dortmund Hbf -> Essen Hbf
5703989328735164692,8000098>8000086,Essen Hbf -> Duisburg Hbf
5703989328735164692,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
5749150451869206636,8002041>8000105,Frankfurt(Main)Süd -> Frankfurt(Main)Hbf
5749150451869206636,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
5749150451869206636,8000115>8000150,Fulda -> Hanau Hbf
5749150451869206636,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
5749150451869206636,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
5749150451869206636,8000152>8000128,Hannover Hbf -> Göttingen
5749150451869206636,8000064>8000152,Celle -> Hannover Hbf
5749150451869206636,8000168>8000064,Uelzen -> Celle
5749150451869206636,8000238>8000168,Lüneburg -> Uelzen
5749150451869206636,8000147>8000238,Hamburg-Harburg -> Lüneburg
5749150451869206636,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
5868363889496507967,8011160>8010404,Berlin Hbf -> Berlin-Spandau
5868363889496507967,8010404>8010334,Berlin-Spandau -> Stendal Hbf
5868363889496507967,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
5868363889496507967,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
5868363889496507967,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
5868363889496507967,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
5868363889496507967,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
5868363889496507967,8000080>8000098,Dortmund Hbf -> Essen Hbf
5868363889496507967,8000098>8000086,Essen Hbf -> Duisburg Hbf
5868363889496507967,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
5886092952094503689,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
5886092952094503689,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
5886092952094503689,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
5886092952094503689,8000080>8000142,Dortmund Hbf -> Hagen Hbf
5886092952094503689,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
5886092952094503689,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
5886092952094503689,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
5886092952094503689,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
5886092952094503689,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
5886092952094503689,8010404>8010334,Berlin-Spandau -> Stendal Hbf
5943675838823476295,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
5943675838823476295,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
5943675838823476295,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
5943675838823476295,8000147>8000238,Hamburg-Harburg -> Lüneburg
5943675838823476295,8000238>8000168,Lüneburg -> Uelzen
5943675838823476295,8000168>8010334,Uelzen -> Stendal Hbf
5943675838823476295,8010404>8010334,Berlin-Spandau -> Stendal Hbf
5943675838823476295,8011160>8010404,Berlin Hbf -> Berlin-Spandau
5943675838823476295,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
5943675838823476295,8010050>8011113,Bitterfeld -> Berlin Südkreuz
5943675838823476295,8010205>8010050,Leipzig Hbf -> Bitterfeld
6096973730097423087,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
6096973730097423087,8000147>8000238,Hamburg-Harburg -> Lüneburg
6096973730097423087,8000238>8000168,Lüneburg -> Uelzen
6096973730097423087,8000168>8010334,Uelzen -> Stendal Hbf
6096973730097423087,8010404>8010334,Berlin-Spandau -> Stendal Hbf
6096973730097423087,8011160>8010404,Berlin Hbf -> Berlin-Spandau
6096973730097423087,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
6096973730097423087,8010050>8011113,Bitterfeld -> Berlin Südkreuz
6096973730097423087,8010205>8010050,Leipzig Hbf -> Bitterfeld
6126902431467912069,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
6126902431467912069,8000147>8000238,Hamburg-Harburg -> Lüneburg
6126902431467912069,8000238>8000168,Lüneburg -> Uelzen
6126902431467912069,8000168>8000064,Uelzen -> Celle
6126902431467912069,8000064>8000152,Celle -> Hannover Hbf
6126902431467912069,8000152>8000128,Hannover Hbf -> Göttingen
6126902431467912069,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
6126902431467912069,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
6126902431467912069,8000115>8000150,Fulda -> Hanau Hbf
6126902431467912069,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
6126902431467912069,8002041>8000105,Frankfurt(Main)Süd -> Frankfurt(Main)Hbf
6209522400545496804,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
6209522400545496804,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
6209522400545496804,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
6209522400545496804,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
6209522400545496804,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
6209522400545496804,8010404>8010334,Berlin-Spandau -> Stendal Hbf
6209522400545496804,8011160>8010404,Berlin Hbf -> Berlin-Spandau
6219617778968663281,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
6219617778968663281,8000147>8000238,Hamburg-Harburg -> Lüneburg
6219617778968663281,8000238>8000168,Lüneburg -> Uelzen
6219617778968663281,8000168>8000064,Uelzen -> Celle
6219617778968663281,8000064>8000152,Celle -> Hannover Hbf
6219617778968663281,8000152>8000128,Hannover Hbf -> Göttingen
6219617778968663281,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
6219617778968663281,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
6219617778968663281,8000115>8000260,Fulda -> Würzburg Hbf
6219617778968663281,8000260>8000284,Würzburg Hbf -> Nürnberg Hbf
6219617778968663281,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
6219617778968663281,8000261>8000183,München Hbf -> Ingolstadt Hbf
6320808878957851956,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
6320808878957851956,8000147>8000238,Hamburg-Harburg -> Lüneburg
6320808878957851956,8000238>8000168,Lüneburg -> Uelzen
6320808878957851956,8000168>8000064,Uelzen -> Celle
6320808878957851956,8000064>8000152,Celle -> Hannover Hbf
6320808878957851956,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
6320808878957851956,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
6320808878957851956,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
6320808878957851956,8000080>8000098,Dortmund Hbf -> Essen Hbf
6320808878957851956,8000098>8000086,Essen Hbf -> Duisburg Hbf
6320808878957851956,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
6320808878957851956,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
6320808878957851956,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
6365289854589139755,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
6365289854589139755,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
6365289854589139755,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
6365289854589139755,8000098>8000086,Essen Hbf -> Duisburg Hbf
6365289854589139755,8000080>8000098,Dortmund Hbf -> Essen Hbf
6365289854589139755,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
6365289854589139755,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
6365289854589139755,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
6365289854589139755,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
6365289854589139755,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
6365289854589139755,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
6365289854589139755,8000092>8002548,Elmshorn -> Hamburg Dammtor
6365289854589139755,8003102>8000092,Itzehoe -> Elmshorn
6365289854589139755,8000155>8003102,Heide(Holst) -> Itzehoe
6365289854589139755,8000181>8000155,Husum -> Heide(Holst)
6365289854589139755,8004343>8000181,Niebüll -> Husum
6365289854589139755,8006369>8004343,Westerland(Sylt) -> Niebüll
6610086332469437335,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
6610086332469437335,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
6610086332469437335,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
6610086332469437335,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
6610086332469437335,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
6610086332469437335,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
6610086332469437335,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
6610086332469437335,8000080>8000098,Dortmund Hbf -> Essen Hbf
6610086332469437335,8000098>8000086,Essen Hbf -> Duisburg Hbf
6610086332469437335,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
6610086332469437335,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
6610086332469437335,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
6610086332469437335,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
6610086332469437335,8003368>8005556,Köln Messe/Deutz -> Siegburg/Bonn
6610086332469437335,8005556>8000667,Siegburg/Bonn -> Montabaur
6610086332469437335,8000667>8003680,Montabaur -> Limburg Süd
6610086332469437335,8003680>8070003,Limburg Süd -> Frankfurt(M) Flughafen Fernbf
6610086332469437335,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
6610086332469437335,8000244>8000191,Mannheim Hbf -> Karlsruhe Hbf
6610086332469437335,8000191>8000107,Karlsruhe Hbf -> Freiburg(Breisgau) Hbf
6610086332469437335,8000107>8000026,Freiburg(Breisgau) Hbf -> Basel Bad Bf
6610086332469437335,8000026>8500010,Basel Bad Bf -> Basel SBB
6651321817368009437,8011160>8010404,Berlin Hbf -> Berlin-Spandau
6651321817368009437,8010404>8010334,Berlin-Spandau -> Stendal Hbf
6651321817368009437,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
6651321817368009437,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
6651321817368009437,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
6651321817368009437,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
6651321817368009437,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
6651321817368009437,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
6651321817368009437,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
6700288758807829180,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
6700288758807829180,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
6700288758807829180,8000147>8000238,Hamburg-Harburg -> Lüneburg
6700288758807829180,8000238>8000168,Lüneburg -> Uelzen
6700288758807829180,8000168>8000064,Uelzen -> Celle
6700288758807829180,8000064>8000152,Celle -> Hannover Hbf
6700288758807829180,8000152>8000128,Hannover Hbf -> Göttingen
6700288758807829180,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
6700288758807829180,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
6700288758807829180,8000115>8000260,Fulda -> Würzburg Hbf
6700288758807829180,8000260>8000284,Würzburg Hbf -> Nürnberg Hbf
6700288758807829180,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
6700288758807829180,8000261>8000183,München Hbf -> Ingolstadt Hbf
6715975480823292987,8010205>8010050,Leipzig Hbf -> Bitterfeld
6715975480823292987,8010050>8011113,Bitterfeld -> Berlin Südkreuz
6715975480823292987,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
6715975480823292987,8011160>8010404,Berlin Hbf -> Berlin-Spandau
6715975480823292987,8010404>8010334,Berlin-Spandau -> Stendal Hbf
6715975480823292987,8000168>8010334,Uelzen -> Stendal Hbf
6715975480823292987,8000238>8000168,Lüneburg -> Uelzen
6715975480823292987,8000147>8000238,Hamburg-Harburg -> Lüneburg
